code_market,customer_name,regency,province,expedition_name,term_payment,operational_time,customer_contact,customer_PIC,email,customer_address,customer_character
"SF","TO. HAFI","KOTA JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","085360886627","","","JL. RAYA CEGER NO.31
RT.3/RW.1 CEGER
KEC. CIPAYUNG
KOTA JAKARTA TIMUR

DKI JAKARTA",""
"SF","TO. HAJAH ANI","KOTA JAKARTA SELATAN","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","083891706590","","","JL. KARBELA TIMUR NO.18 RT.1/RW.4
KUNINGAN SETIA BUDI
KOTA JAKARTA SELATAN
DKI JAKARTA",""
"SF","TO. HAJASFEL","KOTA JAKARTA SELATAN","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. AGUNG RAYA II NO.19 RT.5/RW.7
LENTENG AGUNG KEC. JAGAKARSA
KOTA JAKARTA SELATAN  
DKI JAKARTA ",""
"SF","TO. HAN","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","'085691110672","","","KALIBATA TENGAH XI NO. 17
PANCORAN
KOTA JAKARTA SELATAN 12740 
DKI JAKARTA",""
"SF","TO. HARAPAN BARU","KOTA JAKARTA BARAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. TTS RAYA NO.4A
DURI SELATAN TAMBORA
KOTA JAKARTA BARAT  
INDONESIA",""
"SF","TO. HARAPAN JAYA","KOTA BEKASI","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. UJUNG HARAPAN BAHAGIA
BEKASI UTARA  
KOTA BEKASI",""
"SF","TO. HERBAL AUFA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","081279465613","","","JL. RAYA PEUSAR SUKAMULIYA
CIKUPA
KAB TANGERANG 15710 '081279465613
BANTEN",""
"SF","TO. HERBAL PRAJA","KOTA JAKARTA SELATAN","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","","","","","","JALAN PRAJA DALAM K NOMOR 2 
RT 06 RW 05
KEBAYORAN LAMA",""
"SF","TO. HERBAL SULAIMAN","KABUPATEN BOGOR","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. RAYA SUSUKAN NO. 42
BOJONGGEDE
KAB BOGOR 16920
JAWA BARAT
",""
"SF","TO. HERBAL SUSUKAN","KABUPATEN BOGOR","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","085819268331","","","JL. RAYA SUSUKAN NO.42
BOJONGGEDE
KAB BOGOR 16920
JAWA BARAT",""
"SF","TO. HERBORIST","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. SAMUDRA JAYA NO.1
TARUMAJAYA
KAB BEKASI  
JAWA BARAT",""
"SF","TO. HERI","KOTA JAKARTA SELATAN","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","087800169588","","","JALAN TANAH BARU NO:7 RT.001/011
KEBAYORAN LAMA
KOTA JAKARTA SELATAN 12220 
DKI JAKARTA
",""
"SF","TO. HIDAYAH","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","081295873754","","","JOMBANG RAYA NO.46
RT.003/RW.006
KOTA TANGERANG SELATAN 15426
PONDOK AREN
BANTEN",""
"SF","TO. HIDUP JAYA","KOTA JAKARTA UTARA","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","GG. A3 JL. MANGGA NO.12 RT.6/RW.10 LAGOA DEPAN KELURAHAN
KOJA KOTA JAKARTA UTARA
KOTA JAKARTA UTARA 14220 
DKI JAKARTA",""
"SF","TO. HILZA","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","089515724374","","","JL. SULTAN AGENG TIRTAYASA NO. 58, KUNCIRAN GEMPOL
PINANG (PENANG)
KOTA TANGERANG 42352 
BANTEN",""
"SF","TO. HLF","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","081385185184","","","JL. SURYA KENCANA PAMULANG BARAT
PAMULANG
KOTA TANGERANG SELATAN 
TANGERANG",""
"SF","TO. ICHA","KOTA JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","085218094602","","","JL. CIJANTUNG 3 RUKO YON KAV.7
PASAR REBO
KOTA JAKARTA TIMUR 13750 
DKI JAKARTA
",""
"SF","TO. IDA FARMA","KOTA JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. JATINEGARA KAUM UTARA RT.03/RW.04 KEC. PULOGADUNG
KOTA JAKARTA TIMUR  
DKI JAKARTA",""
"SF","TO. INES","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","087885960014","","","JL. MUSTANG NO.29
KP. PULAU BIDADARI NEGLASARI
NEGLASARI
KOTA TANGERANG 15129
BANTEN",""
"SF","TO. JAMU BU MIN","KOTA JAKARTA SELATAN","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","08129597749","","","PASAR PONDOK LABU
CILANDAK
KOTA JAKARTA SELATAN 12450
DKI JAKARTA",""
"SF","TO. JAMU JAWA","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","085891729994","","","JL. IRIGASI SIPON
CIPONDOH
KOTA TANGERANG 15148
BANTEN",""
"SF","TO. JAMU OKTARA","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","","","'08982703877","","","JL. SWADHARMA RAYA NO. 06
PESANGGRAHAN
KOTA JAKARTA SELATAN  
DKI JAKARTA",""
"SF","TO. JAMU RONI","KOTA TANGERANG","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","081514376537","","","JL. SULTAN AGENG TIRTAYASA
KEL. SUDIMARA PINANG
PINANG
KOTA TANGERANG
BANTEN",""
"SF","TO. JAMU SIAGA","KOTA JAKARTA SELATAN","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","081294071331","","","JL. WARGA NO.18
PASAR MINGGU
KOTA JAKARTA SELATAN 12510
DKI JAKARTA",""
"SF","TO. JAMU SRI LESTARI","KOTA JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","PASAR PERUMNAS KLENDER
DUREN SAWIT
KOTA JAKARTA TIMUR  
DKI JAKARTA",""
"SF","TO. JAYA ABADI","KABUPATEN SUMEDANG","JAWA BARAT","PAXEL","COD","","0882001504775","","","JL. BATURUMPIL RT.03/RW.04
JATINANGOR
KAB SUMEDANG
JAWA BARAT",""
"SF","TO. JAYA MAKMUR FARMA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","02184300331","","","JL. KARER RAYA PASAR BERSIH
KELAPA DUA
KAB TANGERANG 15138
BANTEN",""
"SF","TO. JODO","PURWOREJO","JAWA TENGAH","PT. PANCA KOBRA SAKTI","","","0275321717","","","JL. KHA. DAHLAN 83

Purworejo, Kabupaten Purworejo  
Jawa Tengah - Indone",""
"SF","TO. JOELLA","KABUPATEN SUKOHARJO","JAWA TENGAH","PT Lion Express","","","","","","PLATAR RT. 2, RW. 1, PURON
BULU
KAB SUKOHARJO  
JAWA TENGAH",""
"SF","TO. JONA JAYA","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","081285833184 ","","","JALAN PERUM PAPAN MAS BLOK A6 NO:9
TAMBUN SELATAN KAB BEKASI
KABUPATEN BEKASI  - TAMBUN ",""
"SF","TO. JUNIOR","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","","","","JL. SERSAN SODIK
SUKASARI
KOTA BANDUNG  
JAWA BARAT",""
"SF","TO. KAKE","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JLN KP KRAMAT RT 03 RW 06 DESA SAMUDRA JAYA
TARUMAJAYA
KAB BEKASI  
JAWA BARAT",""
"SF","TO. KAMELIA","KOTA TANGERANG","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. HJ ABA SEKNEG
KEL. PANUNGGANGAN UTARA
PINANG
KOTA TANGERANG
DKI JAKARTA",""
"SF","TO. KANZA","KOTA JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","08170084888","","","JL. ALBAIDHO 1 NO.49B
CIPAYUNG
DKI JAKARTA INDONESIA",""
"SF","TO. KARDI","KOTA JAKARTA SELATAN","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","081219550404","","","PASAR MENTENG PULO CKS 030
TEBET KOTA JAKARTA SELATAN
KOTA JAKARTA SELATAN 12960
DKI JAKARTA",""
"SF","TO. KELAPA DUA","KOTA JAKARTA UTARA","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","081319618460","","","JL. KELAPA DUA NO.13 RT/RW.009/002
CILINCING
KOTA JAKARTA UTARA 14120
DKI JAKARTA",""
"SF","TO. KELUARGA","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. PERUM MUSTIKA TIGARAKSA BLOK D9 NO. 18 PASIR NANGKA
TIGARAKSA
KAB TANGERANG 15820 
BANTEN",""
"SF","TO. KEMBANG JAYA","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","081977093698","","","L. KH DEWANTORO RAYA GONDRONG
CIPONDOH
KOTA TANGERANG 15148
BANTEN
",""
"SF","TO. KEMBAR","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. NARONGGONG INDAH BLOK C NO.19
BEKASI TIMUR
BEKASI  
JAWA BARAT",""
"SF","TO. KIANDRA","KOTA CIREBON","JAWA BARAT","PAXEL","COD","","","","","JL. BANJARWANGUNAN
MUNDU
KOTA CIREBON  
JAWA BARAT",""
"SF","TO. KIRANA FARMA","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","081991979112","","","JL. PERUMAHAN KIRANA BLOK E1 NO.12 KELURAHAN WANAJAYA
CIBITUNG KABUPATEN BEKASI
KOTA BEKASI 17520
JAWA BARAT",""
"SF","TO. KOSMETIK FERRY SHOP","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. GABUS RAYA NO.194
KAYURINGIN JAYA BEKASI SELATAN
BEKASI SELATAN
KOTA BEKASI  
JAWA BARAT",""
"SF","TO. KOSMETIK NAFEEZA","KABUPATEN TANGERANG","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","081213775276","","","JL. ARIA JAYA SANTIKA NO.20
TIGARAKSA
KAB TANGERANG 15720
BANTEN",""
"SF","TO. KUMALA","KABUPATEN KARANGANYAR","JAWA TENGAH","PAXEL","COD","","","","","JL. SOLO KARANGANYAR, DAGEN
JATEN
KAB KARANGANYAR  
JAWA TENGAH",""
"SF","TO. KURNIA TANJUNG DUREN","KOTA JAKARTA BARAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","PASAR KOPRO NO.10
TANJUNG DUREN
JAKARTA BARAT  
DKI JAKARTA",""
"SF","TO. LARAS","KOTA JAKARTA BARAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. KAPUK RAYA GG. MASJID AL MUNAWAROH
CENGKARENG
KOTA JAKARTA BARAT 11730 
DKI JAKARTA",""
"SF","TO. LATIANTA","KOTA JAKARTA BARAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","081280004009","","","JL. KOTA BAMBU UTARA 2 NO.45
PALMERAH
KOTA JAKARTA BARAT
DKI JAKARTA",""
"SF","TO. LEFI KOSMETIK","KOTA JAKARTA BARAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","083147445117","","","JL. KRAMAT SEMANAN
KALIDERES
KOTA JAKARTA BARAT 11840 
DKI JAKARTA",""
"SF","TO. LILY","KOTA JAKARTA BARAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","081294611151","","","JL. SALAM RAYA
KEBON JERUK
KOTA JAKARTA BARAT 11530 
DKI JAKARTA",""
"SF","TO. LIO SEHAT","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","089619101430","","","JL. LIO GARUT KEL. PARIGI BARU
PONDOK AREN
KOTA TANGERANG SELATAN
DKI JAKARTA",""
"SF","TO. LISA PELANGI","KOTA JAKARTA BARAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","087735771222","","","JL. MASJID ALMUNAWAROH
CENGKARENG
KOTA JAKARTA BARAT 11270
DKI JAKARTA",""
"SF","TO. M RUM","KOTA JAKARTA BARAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","081293990443","","","JL. PASAR KEBON PISANG WIJAYA KUSUMA
GROGOL PETAMBURAN
KOTA JAKARTA BARAT 11440
DKI JAKARTA",""
"SF","TO. MAHKOTA","KOTA JAKARTA PUSAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","081383232691","","","JL. KEBON KACANG 1 NO.6 LOS 5 TANAH ABANG
TANAH ABANG
KOTA JAKARTA PUSAT 10240
DKI JAKARTA",""
"SF","TO. MAJU JAYA FARMA","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","","","'087788189811","","","JL. KARET RAYA KEL CIBODASARI
CIBODAS
KOTA TANGERANG ",""
"SF","TO. MAJU JAYA FARMA CIBODASARI","KABUPATEN TANGERANG","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","'087788189811","","","JL. KARET RAYA KEL CIBODASARI
CIBODAS
KOTA TANGERANG  
BANTEN
",""
"SF","TO. MAKMUR SABE","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","","","","","","JL. PEMBANGUNAN 1, KEL. BATU JAYA
BATUCEPER",""
"SF","TO. MAMA KIKI","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. PEMBANGUNAN 3
KEL. KARANG ANYAR
NEGLASARI
KOTA TANGERANG
BANTEN",""
"SF","TO. MAMIA","KOTA JAKARTA SELATAN","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","08118996400","","","JL. JAGAKARSA 1 NO.4
JAGAKARSA
KOTA JAKARTA SELATAN
DKI JAKARTA",""
"SF","TO. MANDALA","KOTA JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. NUSA I NO.10 RT.7/RW.3
KEC. KRAMAT JATI
KOTA JAKARTA TIMUR
DKI JAKARTA",""
"SF","TO. MANGGAHANG","KABUPATEN BANDUNG","JAWA BARAT","PAXEL","COD","","081322704445","","","JL. DAYEUHKOLOT CIPARAY NO.157 BALEENDAH
BALEENDAH
KAB BANDUNG 40375
JAWA BARAT",""
"SF","TO. MANJUR","KABUPATEN KLATEN","JAWA TENGAH","PAXEL","COD","","","","","L. RAYA JATINOM-BOYOLALI, KEDEN, SOROGATEN
TULUNG
KAB KLATEN  
JAWA TENGAH
",""
"SF","TO. MARGO SARAS FARMA","KABUPATEN KULON PROGO","JAWA TENGAH","PAXEL","COD","","","","","JL. KRT. KERTODININGRAT
PENGASIH
KAB KULON PROGO  
DI YOGYAKARTA",""
"SF","TO. MEGAH","KOTA JAKARTA SELATAN","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","087785468725","","","PASAR KEBAYORAN LAMA BKS 2
KEBAYORAN LAMA
KOTA JAKARTA SELATAN 12240 
DKI JAKARTA",""
"SF","TO. METTHY","KABUPATEN SUKABUMI","JAWA BARAT","PAXEL","COD","","","","","JALAN LINGKAR SELATAN NO. 199, BABAKAN
CISAAT
KAB SUKABUMI 43125 
JAWA BARAT",""
"SF","TO. MEUTUAH","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. RAYA KP IRIAN RT.004/RW.025
BEKASI UTARA
KOTA BEKASI  
JAWA BARAT",""
"SF","TO. MITRA CIMANGGIS","KOTA DEPOK","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","08121271403","","","","JL. RAYA PERKAPURAN
CIMANGGIS
KOTA DEPOK 16452
JAWA BARAT INDONESIA",""
"SF","TO. MITRA JATINEGARA","KOTA JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","CI CLARA 081703381494","","","JL. JATINEGARA BARAT 91A
SAMPING GEDUNG ASOKA (PARKIR MOTOR)
",""
"SF","TO. MITRA SEHAT","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JLN. BEKASI TIMUR REGENSI 3
MUSTIKA JAYA
KOTA BEKASI  
JAWA BARAT
",""
"SF","TO. MITRA SEHAT TANAH KUSIR","KOTA JAKARTA SELATAN","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. TANAH KUSIR II RT.10/RW.9
KEBAYORAN LAMA
KOTA JAKARTA SELATAN  
DKI JAKARTA",""
"SF","TO. MITRA THB","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","","","","JL. RUKO TAMAN HARAPAN BARU BLOK A1 NO.40
MEDAN SATRIA KOTA BEKASI
JAWA BARAT",""
"SF","TO. MK FARMA","KABUPATEN BOGOR","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","","","","JLN KOMPLEKS DE PARIS RESIDANCE KIOS NO 5
TAJURHALANG
KABUPATEN BOGOR  
JAWA BARAT
",""
"SF","TO. MOLEK","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","081286953819","","","JL. YUANDA NO.89
BEKASI TIMUR
KOTA BEKASI
JAWA BARAT",""
"SF","TO. MULIA","KOTA JAKARTA PUSAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","","","","JL. SUMUR BATU RAYA NO. 3, RT. 11, RW. 02, SUMUR BATU
KEMAYORAN
KOTA JAKARTA PUSAT 10640 
DKI JAKARTA",""
"SF","TO. MULIA 2","KOTA JAKARTA PUSAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","082114694378","","","JL. SUMUR BATU NO.5
KEMAYORAN
KOTA JAKARTA PUSAT
DKI JAKARTA",""
"SF","TO. MULIA JOMBANG CIPUTAT","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","081297151245","","","JLN. JOMBANG RAYA NO 3 , RT 3 RW 8 DESA KELURAHAN JOMBANG
CIPUTAT
KOTA TANGERANG SELATAN  
BANTEN
",""
"SF","TO. MURAH","KOTA JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","081293990702","","","JL. PUSDIKLAT DEPNAKER NO.12
RT.1/RW.6 MAKASAR
KOTA JAKARTA TIMUR
DKI JAKARTA",""
"SF","TO. MURAH MULIA","KOTA JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. GARDU NO.1RW.5
BALEKAMBANG KEC. KRAMAT JATI
KOTA JAKARTA TIMUR  
DKI JAKARTA",""
"SF","TO. NADA JAYA","KOTA JAKARTA BARAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. HJ. MADING
KEMBANGAN",""
"SF","TO. NAUREEN FARMA","KOTA JAKARTA SELATAN","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. AGUNG RAYA II NO. 18, RT.5/RW.7, LENTENG AGUNG
JAGAKARSA
KOTA JAKARTA SELATAN  
DKI JAKARTA
",""
"SF","TO. NAZMA","KOTA DEPOK","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD",""," 081383524321","","","JL. H MAWI MALIK
KEL. SERUA KEC. BOJONG SARI
KOTA DEPOK 16516
JAWA BARAT",""
"SF","TO. NUR RIZKI","KOTA DEPOK","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","081319154439","","","JL. RAYA DIVISI KOSTRAD NO. 77
CILODONG
KOTA DEPOK 16413 JAWA BARAT",""
"SF","TO. NUSANTARA","KOTA JAKARTA SELATAN","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","081218913307","","","PASAR MENTENG PULO BLOK AL00AKS 021
TEBET
KOTA JAKARTA SELATAN 12960
DKI JAKARTA",""
"SF","TO. NYOHOKA","KOTA JAKARTA UTARA","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","082218880230","","","JL. KALIBARU BARAT V RT 4/6 NO.1
CILINCING
KOTA JAKARTA UTARA 14110
DKI JAKARTA",""
"SF","TO. OEMAH SUSU","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","0813-1132-1189","","","JL. SUKARELA
RT.02/RW.01 KEL. PANINGGILAN
CILEDUG
KOTA TANGERANG
BANTEN",""
"SF","TO. PALEDANG FARMA","KOTA JAKARTA PUSAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","08881431056","","","JL. SERDANG BARU RAYA NO.19
KEMAYORAN
KOTA JAKARTA PUSAT 10620
DKI JAKARTA",""
"SF","TO. PANJANG JIWO","KOTA SURABAYA","JAWA TIMUR","PAXEL","COD","","031841976","","","PANJANG JIWO RUKO KOMPLEK DELTA
TENGGILIS MEJOYO
KOTA SURABAYA
JAWA TIMUR",""
"SF","TO. PATOGA","KABUPATEN TANGERANG","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. RAYA CURUG NO.185
LEGOK
KAB TANGERANG 15710 
BANTEN",""
"SF","TO. PD SAUDARA SEJATI","KOTA SUKABUMI","JAWA BARAT","PAXEL","COD","","0266222325","","","JL. AHMAD YANI GG. MANGGIS NO.46
KOTA SUKABUMI 43111
CIKOLE
JAWA BARAT",""
"SF","TO. PELANGI","KOTA JAKARTA BARAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","085325738693","","","JL. KAPUK KEBON JAHE
CENGKARENG
KOTA JAKARTA BARAT 11720
DKI JAKARTA",""
"SF","TO. PEPEN","KABUPATEN BEKASI","BANTEN","PT. SARWA MANGGALLA RAYA","","","","","","JL. JALAN RAYA KARAWACI LEGOK
LEGOK
KAB TANGERANG 15810 
BANTEN",""
"SF","TO. PERWIRA","KOTA BEKASI","JAWA BARAT","","","","'081231187771","","","JLN. KALIABANG TENGAH, RT. 008, RW. 024, NO. 1B
BEKASI UTARA
KOTA BEKASI 17123",""
"SF","TO. PIN CUAN","KOTA JAKARTA UTARA","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","'089504402181","","","JL. TIPAR CAKUNG NO. 19 B
CILINCING
KOTA JAKARTA UTARA 14110 
DKI JAKARTA",""
"SF","TO. PITA SEHAT","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","'085882110118","","","PERUM PURI GADING BLOK 5GB NO. 50
PONDOK MELATI
KOTA BEKASI 17414 ",""
"SF","TO. PONDOK ANEKA JAMU","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","02173458233","","","JL. HOS COKROAMINOTO NO. 10, LARANGAN UTARA
CILEDUG
KOTA TANGERANG 15153 
BANTEN",""
"SF","TO. PONDOK RAJEG","KABUPATEN BOGOR","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","087770293444","","","JL. RAYA PONDOK RAJEG N0. 80
CIBINONG
KABUPATEN BOGOR 16911 
JAWA BARAT
",""
"SF","TO. POPULER FARMA","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","085921225904","","","JL H JOLE NO 5
MUSTIKA JAYA KOTA BEKASI
KOTA BEKASI 17158  - MUSTIKA JAYA
JAWA BARAT","COD"
"SF","TO. PULO","KOTA TANGERANG","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","082297118705","","","JL. PULO INDAH RAYA
KEL. CIPONDOH
CIPONDOH
KOTA TANGERANG
BANTEN",""
"SF","TO. PUSAKA JAYA","KOTA JAKARTA BARAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","081380300600","","","JL. KEMANGGISAN PULO
PALMERAH
KOTA JAKARTA BARAT 11840
DKI JAKARTA",""
"SF","TO. PUTA PIJAY","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","0895338800204","","","JALAN KALIMANTAN, DEKATAPT NUSA LOKA
SERPONG
TANGERANG SELATAN  
BANTEN
",""
"SF","TO. PUTRA HARTONO","KOTA JAKARTA SELATAN","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. ULUJAMI RAYA RT.6/RW.1
PESANGGRAHAN
KOTA JAKARTA SELATAN  
DKI JAKARTA",""
"SF","TO. PUTRA PELANGI","JAKARTA","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","081366468085","","","JL KAPUK PASAR ALAM
CENGKARENG
KOTA JAKARTA BARAT 11730 
DKI JAKARTA
",""
"SF","TO. PUTRI LIMO DEPOK","KOTA DEPOK","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. NAMAN ISKANDAR NO 8.
LIMO
KOTA DEPOK 16514 
JAWA BARAT
",""
"SF","TO. PUYUH","KOTA BANDUNG","JAWA BARAT","PAXEL","COD","","","","","JL. PUYUH NO.23
COBLONG
KOTA BANDUNG  
JAWA BARAT",""
"SF","TO. RAHMAD JAYA 3","KOTA TANGERANG SELATAN","BANTEN","PT. SARWA MANGGALLA RAYA","","","081317541748","","","JL. ARIA PUTRA NO. 10, SEGI TIGA EMAS
CIPUTAT
KOTA TANGERANG SELATAN 15414'",""
"SF","TO. RASI","KOTA BEKASI"," JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. WISMA ASRI 2 BLOK CC1 NO.14
KOTA BEKASI
BEKASI UTARA
JAWA BARAT",""
"SF","TO. RATU","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","081289283320","","","JL. KAMPUNG BOJONG SEGARA CITY BEKASI UTARA
BEKASI UTARA
KOTA BEKASI 17123
JAWA BARAT",""
"SF","TO. REGIS","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","","","","JL. RAYA SETU DESA CIJENGKOL
SETU
KOTA BEKASI  
JAWA BARAT",""
"SF","TO. RHIENG","KOTA DEPOK","JAWA BARAT","PT. SARWA MANGGALLA RAYA","COD","","081380749722","","","JL. ABDUL WAHAB KEDAUNG SAWANGAN
SAWANGAN
KOTA DEPOK 16516
JAWA BARAT",""
"SF","TO. RIA","KOTA JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","","","","PASAR CIJANTUNG BLOK A.L00 BKS 094
KEC. PASAR REBO
KOTA JAKARTA TIMUR  
DKI JAKARTA",""
"SF","TO. RIDHO ILAHI","KOTA JAKARTA TIMUR","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","081314151812","","","JL. PASAR PALMERIAM NO.21
MATRAMAN
KOTA JAKARTA TIMUR 13140
DKI JAKARTA",""
"SF","TO. RIEFALD","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","'081316555862","","","JALAN PANCORAN BARAT 7
PANCORAN
KOTA JAKARTA SELATAN 12760 
DKI JAKARTA",""
"SF","TO. RIZAL JAYA","KOTA JAKARTA BARAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","082311764978","","","JL. BANGUN NUSA
CENGKARENG
KOTA JAKARTA BARAT 11720
DKI JAKARTA",""
