code_market,customer_name,regency,province,expedition_name,term_payment,operational_time,customer_contact,customer_PIC,email,customer_address,customer_character
"MT","KF.0575 Shaleh Ali","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0576 Periuk Regen","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0579 Kerobokan","Badung","Bali","JNE","","","0","","","",""
"MT","KF.0581 Bangka Raya","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0583  Pasadena","KABUPATEN BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0589 Dewi Sri","Badung","Bali","JNE","","","0","","","",""
"MT","KF.0590 Pondok Benda","KOTA TANGERANG SELATAN","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0591 Zamrud","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0592 Wates","Yogyakarta","DI Yogyakarta","JNE","","","0","","","",""
"MT","KF.0594 Indramayu","Indramayu","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.0595 Tajur Baru","KOTA BOGOR","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0598 Kedonganan","Badung","Bali","JNE","","","0","","","",""
"MT","KF.0609 Tajem","Yogyakarta","DI Yogyakarta","JNE","","","0","","","",""
"MT","KF.0610 Condong Catu","Yogyakarta","DI Yogyakarta","JNE","","","0","","","",""
"MT","KF.0618 Kranggan","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0620 Poris","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0624 GGC","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0628 Suka Hati","KABUPATEN BOGOR","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0647 Teuku Umar","BANDAR LAMPUNG","LAMPUNG","JNE","","","0","","","",""
"MT","KF.0648 Wolter M","BANDAR LAMPUNG","LAMPUNG","JNE","","","0","","","",""
"MT","KF.0652 Ceger","KOTA TANGERANG SELATAN","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0655 Kusmayadi","KABUPATEN BOGOR","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.0691","KABUPATEN PURWAKARTA","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.389","KOTA DEPOK","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","021-7775105","","","JL. NUSANTARA RAYA NO.33
DEPOK JAYA PANCORAN MAS
DEPOK 16432 JAWA BARAT
",""
"MT","KF.Andalas","Padang","Sumatera Barat","JNE","","","0","","","",""
"MT","KF.Apu","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Arimbi","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.Bintara","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Buaran","KOTA JAKARTA TIMUR","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Bypass","Badung","Bali","JNE","","","0","","","",""
"MT","KF.Cakra","KABUPATEN CIREBON","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.Cibaduyut","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.Cibubur Lap Temba","KOTA JAKARTA TIMUR","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Cibubur Transyogi","KOTA JAKARTA TIMUR","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Cijerah","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.CILEDUG","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","","","","","arsy"
"MT","KF.Cileungsi","KOTA BOGOR","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Cipacing","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.Cipinang Jaya","KOTA JAKARTA TIMUR","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Cipondoh","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.CIPTO","KOTA CIREBON","Jawa Barat","PT. LESTARI JAYA RAYA","","","","","","","arsy"
"MT","KF.Cisauk","KOTA TANGERANG SELATAN","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Citra Grand","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.CIUMBULEUIT","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.Condet","KOTA JAKARTA TIMUR","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Dago UNPAD","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.Darmo Indah","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.Fatahillah","KABUPATEN CIREBON","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.Gatsu","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.Genteng","Jember","Jawa Timur","PT Lion Express","","","","","","JL. DIPONEGORO NO.7
TEMBAAN KEPATIHAN KEC. KALIWATES",""
"MT","KF.Guntur","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Harkit","KABUPATEN TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.HAURGEULIS","Indramayu","Jawa Barat","PT. LESTARI JAYA RAYA","","","","","","","arsy"
"MT","KF.Jambu Air","Bukit Tinggi","Sumatera Barat","JNE","","","0","","","",""
"MT","KF.Kali Deres","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Kallibokor","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.Karang Tengah","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Karangturi","Indramayu","Jawa Barat","PT. LESTARI JAYA RAYA","","","","","","","arsy"
"MT","KF.Kepandean","Serang","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Klayan","KABUPATEN CIREBON","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.Kramat Watiu","Cilegon","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Legian II","Badung","Bali","JNE","","","0","","","",""
"MT","KF.Lontar","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.Lubuk Begalung","Padang","Sumatera Barat","JNE","","","0","","","",""
"MT","KF.M. Thoha","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Majalengka","KABUPATEN MAJALENGKA","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.Manukan","Surabaya","Jawa Timur","JNE","","","0","","","",""
"MT","KF.Menteng Huis","KOTA JAKARTA PUSAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Monang Maning","Denpasar","Bali","JNE","","","0","","","",""
"MT","KF.P. Jelantik","Badung","Bali","JNE","","","0","","","",""
"MT","KF.PADMA","Nusa Dua","Bali","JNE","","","0","","","",""
"MT","KF.Pagebangan","Cilegon","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Pakerisan","Denpasar","Bali","JNE","","","0","","","",""
"MT","KF.Pantai Kuta","Badung","Bali","JNE","","","0","","","",""
"MT","KF.PBB","Nusa Dua","Bali","JNE","","","0","","","",""
"MT","KF.PBLG","Yogyakarta","DI Yogyakarta","JNE","","","0","","","",""
"MT","KF.Pel001 RSUP dr. C","KOTA JAKARTA PUSAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Pel007 RSUP Sangl","Denpasar","Bali","JNE","","","0","","","",""
"MT","KF.Pel011 RSUP dr. M","Padang","Sumatera Barat","JNE","","","0","","","",""
"MT","KF.Pel029 RSUD Pangk","Pangkal Pinang","Kepulauan Bangka Belitung","JNE","","","0","","","",""
"MT","KF.PelKencana Pav.Ke","KOTA JAKARTA PUSAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.PEMUDA","KOTA CIREBON","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.Pondok Kopi Malak","KOTA JAKARTA TIMUR","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Pondok Kopi3","KOTA JAKARTA TIMUR","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.RAJAGALUH","KABUPATEN MAJALENGKA","Jawa Barat","PT. LESTARI JAYA RAYA","","","","","","","arsy"
"MT","KF.Ramayana","Cilegon","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Rambi","Jember","Jawa Timur","PT Lion Express","Net 30","","","","","JL. GAJAH MADA NO.9 RAMBIPUJI
CURAHANCAR",""
"MT","KF.Rangkas Bitung","Lebak","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Setia Budi","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.Siteba","Padang","Sumatera Barat","JNE","","","0","","","",""
"MT","KF.Solok","Solok","Sumatera Barat","JNE","","","0","","","",""
"MT","KF.Sudirman Jember","PROBOLINGGO","JAWA TIMUR","PT Lion Express","","","","","","Jl. Panglima Sudirman No.339 P
Kebonsari Kulon, Kec. Kanigaran
Probolinggo 67214 
Jawa Timur",""
"MT","KF.Sulanjana 4","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","022-87804760","","","JL. IR H. JUANDA NO.248
BANDUNG SEKELOA COBLONG
BANDUNG 40134 JAWA BARAT",""
"MT","KF.Suleman","Bandung","Jawa Barat","PT. LESTARI JAYA RAYA","","","0","","","",""
"MT","KF.Sunter","KOTA JAKARTA UTARA","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Tamblingan","Denpasar","Bali","JNE","","","0","","","",""
"MT","KF.Tugu Tugu","KOTA JAKARTA UTARA","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KF.Ubud3","Gianyar","Bali","JNE","","","0","","","",""
"MT","KF.YUSUF Depok","KOTA DEPOK","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KLINIK LIANCO MEDICAL CENTER","KABUPATEN BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","KLINIK PRATAMA KIMIA FARMA WIDYA","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","LOTTE MART INDONESIA","KABUPATEN BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","Biaya Kulli Rp. 300/lusin","08:00 s/d 13:00","021-50104691, 021-47483647, 085960334224","Ibu Aida","lottemart.planning@lotte.net","JL. TECHNO BOULEVARD BLOK DP 5B
KAWASAN INDUSTRI-III
CIKARANG-BEKASI
JAWA BARAT INDONESIA","Harus booking dulu sebelum pengiriman, akan dikonfirmasi jam penerimaannya by email, datang 30 menit sebelumnya. Jumlah karton mereka 1 lusin di sarwa. "
"MT","MIDI  BRANCH PALU 2","PALU","SULAWESI TENGAH","PT. MANNA MANCA BERSAUDARA","","","","","","JL. KRANIA LEMBAH BIROBULI SELATAN
KEC. PALU SELATAN
PALU 94231
SULAWESI TENGAH",""
"MT","MIDI AMBON","KOTA AMBON","MALUKU","PT Lion Express","NET 30","","","","","JL. SISINGAMANGARAJA NO.88
PASSO
KEC. BAGUALA
KOTA AMBON 97232 
MALUKU",""
"MT","MIDI BALARAJA","Balaraja","Banten","PT. MANNA MANCA BERSAUDARA","","","","","","",""
"MT","MIDI BALARAJA TIMUR / BITUNG","KABUPATEN TANGERANG","Banten","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","","Abdul Rochim","abdul.rochim@btg.mu.co.id","JL. INDUSTRI KM12
KP. KADU DESA BUNDER RT.03
CIKUPA TANGERANG 15710",""
"MT","MIDI BEKASI","KABUPATEN BEKASI","Jawa Barat","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(021) 8984-6688","Sutopo","sutopo.khanifa@bks.mu.co.id","JL. JABABEKA XI BLOK L3-5
KAWASAN INDUSTRI JABABEKA
CIKARANG UTARA BEKASI 17530
JAWA BARAT INDONESIA",""
"MT","MIDI KENDARI","Palu","Sulawesi Tegah","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","0","Nur Sanjaya","nur.sanjaya@plu.mu.co.id","JL. TRANS SULAWESI KM16 NO.113
KEL. KAYUMALUE PAJEKO KEC. PALU UTARA
PALU SULAWESI TENGAH 94146
",""
"MT","MIDI MAKASSAR","KOTA MAKASSAR","SULAWESI SELATAN","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(0411) 4723-221
","Didik Prasetyo","didikprasetyo@mks.mu.co.id","JL. KIMA RAYA KM.8 SS NO.23
BIRINGKANAYA DAYA
MAKASSAR 90245
SULAWESI SELATAN INDONESIA ",""
"MT","MIDI MANADO","Minahasa Utara","Sulawesi Utara","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","0","Hendra Sucipto","hendra.sucipto@mdo.mu.co.id","JL. RAYA MANADO BITUNG KM15
KOMPLEK PERGUDANGAN OLYMPIC
KEL. KOLONGAN KEC. KALAWAT
MINAHASA UTARA 95378
",""
"MT","MIDI MEDAN","Medan","Sumatera Utara","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(061) 8050-8016","Rudy Widodo","rudy.widodo@mu.co.id","JL. MG. MANURUNG
KAWASAN INDUSTRI AMPLAS KM9.5
KEL. TIMBANG DELI KEC. MEDAN AMPLAS
MEDAN 20149
SUMATERA UTARA INDONESIA 
",""
"MT","MIDI PASURUAN","Pasuruan","Jawa Timur","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(021) 557-55961","Teguh Imam","tprabowo@sby.mu.co,id","JL. RAYA BEJI
DESA CANGKRIK KEC. BEJI
PASURUAN 67153 JAWA TIMUR
",""
"MT","MIDI SAMARINDA","KOTA SAMARINDA","Kalimantan Timur","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","","Rustamin","rustamin.rustamin@smd.mu.co.id","SURYANATA RT.15
KEL. BUKIT PINANG
SAMARINDA ULU
SAMARINDA KALIMANTAN TIMUR 75124",""
"MT","MIDI TANGERANG","KABUPATEN TANGERANG","Banten","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","0","Abdul Rochim","abdul.rochim@btg.mu.co.id","JL. INDUSTRI KM.12
KP. KADU DESA BUNDER RT.03
CIKUPA TANGERANG 15710
",""
"MT","MIDI YOGYAKARTA","KABUPATEN BANTUL","DI Yogyakarta","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(0274) 4932-186","Jefri Palinggi","jefri.palinggi@yga.mu.co.id","JL. RINGROAD TIMUR NO.262
TEGALPASAR BENGUNTAPAN
BANTUL 55198
DI YOGYAKARTA
",""
"MT","PT CENTURY FRANCHISINDO","KOTA JAKARTA TIMUR","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","085771367599","Ibu Ria Marsella","","KELOMPOK RUKO RADEN INTEN CENTER BLOK 7D-7E
JL. RADEN INTEN II RT 02/03
KEL. DUREN SAWIT KEC. DUREN SAWIT
JAKARTA TIMUR DKI JAKARTA 13470",""
"MT","PT CENTURY FRANCHISINDO BEKASI","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","082208247152","Ibu Ria Marsella","","RUKO CBD BEKASI TOWN SQUARE BLOK J NO.16-17
JL. CUT MEUTIA KEL. MARGAHAYU KEC. BEKASI TIMUR
KOTA BEKASI",""
"MT","PT CENTURY FRANCHISINDO SURABAYA","SURABAYA","Jawa Timur","PT. PANCA KOBRA SAKTI","","","081231004460","Mugi Nurnguati S.Farm. Apt","","RUKO SECTION ONE BLOK C10-C11
JL. RAYA RUNGKUT INDUSTRI
KEL. KENDANGSARI KEC. TENGGILIS MEJOYO
SURABAYA JAWA TIMUR",""
"MT","PT CENTURY FRANCHISINDO UTAMA CILANDAK","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","Net 30","","021-59490686","Ibu Ria Marsella","","RUKO FATMAWATI MAS BLOK A1 NO.125
JL. FATMAWATI RAYA
RT.05/RW.10 CILANDAK BARAT
CILANDAK JAKARTA SELATAN",""
"MT","PT CENTURY FRANCHISINDO UTAMA MALL METROPOLIS","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","","","021-59490686","Ibu Ria Marsella","","JL. HARTONO RAYA
MALL METROPOLIS 5 BLOK GM 1-0006M
KEL. KELAPA INDAH KEC. TANGERANG",""
"MT","PT KHARISMA GLOBAL PERSADA FARMA","Jambi","Jambi","GSG TRASINDO","NET 14","","0741) 33060","Bapak Djunaidi","kharismaglobalpersada@yahoo.com","JL. HALIM PERDANA KUSUMA NO. 73
RT.15 KEL. SUNGAI ASAM KEC. PASAR ",""
"MT","PT. ANUGRAH ARGON MEDIKA","KOTA JAKARTA SELATAN","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","NET 30","","","","","Infinia Park Modern WHS Blok A-12, A-15, A-16 Jalan Dr. Saharjo No. 45,
Jakarta Selatan, Desa/Kelurahan Manggarai, Kec. Tebet, Kota Adm.Jakarta Selatan
DKI JAKARTA 12850 
JAKARTA",""
"MT","PT. ATRI DISTRIBUSINDO","KOTA JAKARTA BARAT","DKI Jakarta ","PT. SARWA MANGGALLA RAYA","","","021-54391952, 5548103, 80821466","","","JL. DAAN MOGOT KM.18 KAV.10 NO.2
KOMP. SEMANAN MEGAH
SEMANAN KALIDERES JAKARTA BARAT
DKI JAKARTA 11850",""
"MT","PT. CENTURY FRANCHISINDO UTAMA","KABUPATEN TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","021-59490686","","","JL. RAYA SERANG KM.10
RT.017/RW.004 DESA KUDU JAYA
KEC. CURUG TANGERANG 15810
BANTEN INDONESIA",""
"MT","PT. CENTURY FRANCHISINDO UTAMA BOGOR","KOTA BOGOR","Jawa Barat","PT. SARWA MANGGALLA RAYA","Net 30","","","","","PERUM WINDELRIO
JL. BRIGJEN HADIPRAWIRA BLOK RB NO.05
RT.001/RW.001 KEL. SEMPLAK KEC. BOGOR BARAT",""
"MT","PT. DUTA INTI DAYA TBK","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","NET 30","","02121283001","","","KOMPLEK PERGUDANGAN NIHON SEIMA BLOK H RT.001/RW.001
JL. GATOT SUBROTO KM.8
KEL. KADU JAYA KEC. CURUG
KAB. TANGERANG BANTEN",""
"MT","PT. ENSEVAL PUTERA MEGATRADING","KOTA JAKARTA UTARA","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","","","","JL. RAWA GELAM IV NO.6
KAWASAN INDUSTRI PULO GADUNG
JAKARTA TIMUR 13930
",""
"MT","PT. ENSEVAL PUTERA MEGATRADING CIKARANG","KABUPATEN BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","","","","JL. CIMAHI KAV. GREENLAND INTERNATIONAL INDUSTRIAL CENTER BLOK BB-5B
KEL. SUKMAHI KEC. CIKARANG PUSAT
JAWA BARAT 17530",""
"MT","PT. ERA CARING INDONESIA","JAKARTA BARAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","","","","","","KOMPLEK 1000 RUKO FANTASY BLOK Z8 NO8
CENGKATRNG BARAT",""
"MT","PT. ERA FARMA MEDIKA","KOTA JAKARTA UTARA","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","NET 30","","","","","JL. KAMPUNG GUSTI BLOK Z-1 KAV NO.14
RT.012/RW.015 PEJAGALAN
PENJARINGAN JAKARTA UTARA
DKI JAKARTA 14450
",""
"MT","PT. ERA FARMA MEDIKA (WELLINGS GREENLAKE)","KOTA TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","","","","","","Komplek Greenlake City, Rukan Newcastle Blok A No. 36 & 37, Petir
Cipondoh, Kota Tangerang, Banten
KOTA TANGERANG 15147 
BANTEN
",""
"MT","PT. ERA FARMA MEDIKA (WELLINGS JATIWARINGIN)","KOTA BEKASI","JAWA BARAT","PT. SARWA MANGGALLA RAYA","","","","","","Jl. Raya Jatiwaringin 170 No. 3 RT 001 RW 002, Jatiwaringin, Pondok Gede,
Kota Bekasi, Jawa Barat, 17411
KOTA BEKASI 17411 
JAWA BARAT
",""
"MT","PT. ERA FARMA MEDIKA (WELLINGS PIK2)","JAKARTA","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","","","","Jl. Pantai Indah Utara II, Metro Broadway The Kapuk Muara, Penjaringan,
Kota Administrasi Jakarta Utara, DKI Jakarta
KOTA JAKARTA UTARA  
DKI JAKARTA
",""
"MT","PT. GLOBAL LOGISTIK MEDIKA","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","Net 30","","08118849144","debi","","JL. JALUR SUTERA BLOK 25 A NO.30-31
RUKO PALMYRA SQUARE
KEL. KUNCIRAN KEC. PINANG",""
"MT","PT. GOGOBLI ASIA TEKNOLOGI","KOTA JAKARTA PUSAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","021-5366 1116","","purchasing@gogobli.com","JL. PALMERAH UTARA NO.61A
RT.001/RW.001 KEL. GELORA KEC. TANAH ABANG
","Umur PO 1 Hari"
"MT","PT. HYDRO PERDANA RETAILINDO","KABUPATEN BOGOR","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","021-22940730","","","JL. H. ABDUL GHANI NO.7
RT.004/RW.001 DESA KARANGGAN
BOGOR 16961 JAWA BARAT
INDONESIA",""
"MT","PT. INDOPASIFIK FARMA MEDIKA INDONESIA","KOTA JAKARTA SELATAN","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","","","","JL. DR. SAHARJO NO.45 BLOK A63
RT.012/RW.004 MANGGARAI
TEBET JAKARTA SELATAN",""
"MT","PT. KIMIA FARMA APOTEK","KOTA JAKARTA PUSAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","PT. KIMIA FARMA APOTIK","KOTA BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","PT. KREANOVA PHARMARET","KOTA JAKARTA PUSAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","021-633 9339
","","","JL. KH. HASYIM ASHARI NO.48A
JAKARTA PUSAT 10130
DKI JAKARTA INDONESIA",""
"MT","PT. KREASI CAHAYA SUKSES","KOTA TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","0","","","JL. IMAM BONJOL BARU KM2.58
BOJONG JAYA KARAWACI
TANGERANG 15115 BANTEN",""
"MT","PT. LION SUPER INDO","KABUPATEN BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","(021) 89906913","","","JL. INDUSTRI KARYA DEKA BLOK C NO.3
PASIRSARI CIKARANG SELATAN BEKASI 17530
JAWA BARAT INDONESIA ",""
"MT","PT. MANNA MANCA BERSAUDARA","KOTA JAKARTA BARAT","DKI Jakarta","PT. SARWA MANGGALLA RAYA","","","021-55961216","","","JL. KAPUK KAMAL RAYA NO.33A
RT.005/RW.002 KAMAL MUARA PENJARINGAN
JAKARTA UTARA 11820
DKI JAKARTA INDONESIA",""
"MT","PT. MASSIVA GUNA","KOTA JAKARTA PUSAT","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","NET 30","","(021) 6323696","","","Jl. KH. Hasyim Ashari No. 48A
RT 017 RW 003
Petojo Utara
Jakarta Pusat
DKI Jakarta",""
"MT","PT. MECCAYA","KABUPATEN BEKASI","Jawa Barat","PT. SARWA MANGGALLA RAYA","","","0","","","",""
"MT","PT. MIDI UTAMA INDONESIA","BEJI","JAWA TIMUR","","","","","021) 557-55961","","","Jl. Raya Beji Desa Cangkrik
Kec. Beji
Pasuruan 67153 (021) 557-55961
Jawa Timur"
"MT","PT. PERINTIS PELAYANAN PARIPURNA","KABUPATEN TANGERANG","Banten","PT. SARWA MANGGALLA RAYA","","","021-59490686, 7204945, 5324915, 72795028","Ria Marsella","","JL. RAYA SERANG KM10
RT.017/RW.004 DESA KADU JAYA
KEC. CURUG TANGERANG 15810
BANTEN INDONESIA ",""
"MT","PT. PHARMA SAFE INDONESIA","KOTA TANGERANG SELATAN","Banten","PT. SARWA MANGGALLA RAYA","","","","","","RUKO PALMYRA SQUARE NO.30-31
JL. JALUR SUTERA KAV.25A
ALAM SUTERA",""
"MT","PT. SUMBER INDAH LESTARI","KABUPATEN TANGERANG","BANTEN","PT. SARWA MANGGALLA RAYA","COD","","021-80821601","","","JL. RAYA SERANG KM 12
KP KADU DESA BUNDER
RT.03/RW.01 BITUNG
TANGERANG",""
"MT","PT. TEKNOLOGI MEDIKA PRATAMA","KOTA JAKARTA UTARA","DKI JAKARTA","PT. SARWA MANGGALLA RAYA","COD","","021-50940292","","","JL. TIPAR CAKUNG KAV. M1 RT.008/RW.002
KEL. SUKAPURA KEC. CILINCING
JAKARTA UTARA 14140",""
"MT","SAT BALARAJA","KABUPATEN TANGERANG","Banten","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(021) 5990342","Rindu Adam Rahardja","","JL. ARIA JAYA SANTIKA NO.19
DESA PASIR BOLANG
KEC. TIGARAKSA BALARAJA
TANGERANG 15720 BANTEN INDONESIA",""
"MT","SAT BALARAJA TIMUR","KABUPATEN TANGERANG","Banten","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","(021) 5990342
","Rindu Adam Rahardja","","JL. ARIA JAYA SANTIKA NO.19
DESA PASIR BOLANG
KEC. TIGARAKSA BALARAJA
TANGERANG 15720 BANTEN INDONESIA",""
"MT","SAT BALI","Bali","Nusa Tenggara Barat","PT. MANNA MANCA BERSAUDARA","Biaya Delivery 15% dari Nilai Invoice","08:00 s/d 16:00","081294657082","Jumari Asther","","JL. BYPASS IDA BAGUS MANTRA LINGKUNGAN SIUT
DESA TULIKUP KEC. GIANYAR
GIANYAR 80515 BALI INDONESIA ","arsy"
